"","AC","cve_Entidad","Entidad","cvd_Municipio","Municipio","cve_AGEB","cve_Manzana","Terrenos_totales","Superficie_total","Terrenos_con_actividad_forestal","Terrenos_con_actividad_pecuaria","Terrenos_con_actividad_agricola","Superfice_carto_agricola","Superficie_sembrada","Terreno_promedio_ha_total","Terreno_promedio_aricola","Porcentaje_terrenos_forestal","Porcentaje_terrenos_pecuario","Porcentaje_terrenos_agricola","Porcentaje_ocupado"
"8504","07108009-7025","07","Chiapas","108","Villaflores","009-7","025","140",445.9879,1,24,101,384.644,183.4435,6.37125571428571,3.04357142857143,0.00714285714285714,0.171428571428571,0.721428571428571,0.9
"8505","07108009-7027","07","Chiapas","108","Villaflores","009-7","027","19",277.1053,0,0,19,277.1053,130.777,14.5844894736842,6.883,0,0,1,1
"8506","07108009-7029","07","Chiapas","108","Villaflores","009-7","029","7",58.5319,0,2,5,36.1103,17.0419,8.3617,3.40838,0,0.285714285714286,0.714285714285714,1
"8507","07108010-A001","07","Chiapas","108","Villaflores","010-A","001","5",794.4582,0,2,0,0,0,0,0,0,0.4,0,0.4
"8508","07108010-A002","07","Chiapas","108","Villaflores","010-A","002","281",867.3466,0,121,145,257.9533,121.7531,6.17328540925267,1.50449930555556,0,0.430604982206406,0.516014234875445,0.946619217081851
"8509","07108010-A003","07","Chiapas","108","Villaflores","010-A","003","20",100.7407,0,17,1,4.8366,2.2826,5.037035,2.2826,0,0.85,0.05,0.9
"8510","07108010-A004","07","Chiapas","108","Villaflores","010-A","004","23",51.4586,0,22,1,0.8995,0.4245,2.23733043478261,0.4245,0,0.956521739130435,0.0434782608695652,1
"8511","07108010-A005","07","Chiapas","108","Villaflores","010-A","005","86",304.4438,41,0,43,208.5298,133.762,7.08008837209302,7.0856354679803,0.476744186046512,0,0.5,0.976744186046512
"8512","07108010-A006","07","Chiapas","108","Villaflores","010-A","006","539",2553.3729,0,20,481,1579.4589,745.4095,4.73724100185529,1.5497079002079,0,0.0371057513914657,0.89239332096475,0.929499072356215
"8513","07108010-A007","07","Chiapas","108","Villaflores","010-A","007","16",839.1591,0,4,11,616.9079,291.1435,52.44744375,26.4675909090909,0,0.25,0.6875,0.9375
"8514","07108010-A008","07","Chiapas","108","Villaflores","010-A","008","53",232.1694,0,11,41,141.5427,66.8001,4.38055471698113,1.62927073170732,0,0.207547169811321,0.773584905660377,0.981132075471698
"8515","07108010-A009","07","Chiapas","108","Villaflores","010-A","009","7",302.2909,0,2,3,114.9298,54.24,43.1844142857143,18.08,0,0.285714285714286,0.428571428571429,0.714285714285714
"8516","07108010-A010","07","Chiapas","108","Villaflores","010-A","010","9",534.6439,0,4,5,376.5917,177.7286,59.4048777777778,35.54572,0,0.444444444444444,0.555555555555556,1
"8517","07108010-A011","07","Chiapas","108","Villaflores","010-A","011","14",686.5944,0,5,9,513.8784,242.5197,49.0424571428571,26.9466333333333,0,0.357142857142857,0.642857142857143,1
"8518","07108010-A012","07","Chiapas","108","Villaflores","010-A","012","23",292.5102,0,3,19,249.1692,117.5931,12.7178347826087,6.18911052631579,0,0.130434782608696,0.826086956521739,0.956521739130435
"8519","07108010-A013","07","Chiapas","108","Villaflores","010-A","013","22",1012.2302,0,9,13,313.3091,147.8633,46.0104636363636,11.3741,0,0.409090909090909,0.590909090909091,1
"8520","07108010-A014","07","Chiapas","108","Villaflores","010-A","014","92",274.9497,0,12,75,205.5659,96.3139,5.97716739130435,1.56660810810811,0,0.130434782608696,0.815217391304348,0.945652173913043
"8521","07108010-A015","07","Chiapas","108","Villaflores","010-A","015","28",48.8009,0,5,21,35.5071,16.7575,1.74288928571429,0.797976190476191,0,0.178571428571429,0.75,0.928571428571429
"8522","07108010-A016","07","Chiapas","108","Villaflores","010-A","016","20",775.4599,0,1,19,736.3288,347.5028,38.772995,18.2896210526316,0,0.05,0.95,1
"8523","07108010-A017","07","Chiapas","108","Villaflores","010-A","017","15",48.762,0,0,15,48.762,23.0127,3.2508,1.53418,0,0,1,1
"8524","07108010-A018","07","Chiapas","108","Villaflores","010-A","018","43",212.3838,0,34,2,4.613,2.177,4.93915813953488,1.0885,0,0.790697674418605,0.0465116279069767,0.837209302325581
"8525","07108010-A019","07","Chiapas","108","Villaflores","010-A","019","53",149.4266,0,5,46,136.9814,64.6459,2.81936981132076,1.40534565217391,0,0.0943396226415094,0.867924528301887,0.962264150943396
"8526","07108010-A020","07","Chiapas","108","Villaflores","010-A","020","19",339.4871,0,4,10,230.1884,108.6351,17.8677421052632,10.86351,0,0.210526315789474,0.526315789473684,0.736842105263158
"8527","07108010-A024","07","Chiapas","108","Villaflores","010-A","024","40",116.9518,0,1,37,111.647,52.6905,2.923795,1.42406756756757,0,0.025,0.925,0.95
"8528","07108010-A025","07","Chiapas","108","Villaflores","010-A","025","5",256.8206,0,3,2,92.1429,43.4859,51.36412,21.74295,0,0.6,0.4,1
"8529","07108010-A026","07","Chiapas","108","Villaflores","010-A","026","15",79.6168,0,1,14,77.0642,36.3695,5.30778666666667,2.59782142857143,0,0.0666666666666667,0.933333333333333,1
"8530","07108010-A030","07","Chiapas","108","Villaflores","010-A","030","11",19.645,0,0,10,15.4975,7.314,1.78590909090909,0.7314,0,0,0.909090909090909,0.909090909090909
"8531","07108010-A031","07","Chiapas","108","Villaflores","010-A","031","127",590.3302,0,41,80,381.9214,180.2441,4.64826929133858,2.25305125,0,0.322834645669291,0.62992125984252,0.952755905511811
"8532","07108010-A032","07","Chiapas","108","Villaflores","010-A","032","5",108.571,0,5,0,0,0,0,0,0,1,0,1
"8533","07108011-4001","07","Chiapas","108","Villaflores","011-4","001","84",929.2714,0,0,81,872.3782,430.9488,22.1255095238095,14.2318792207792,0,0,0.964285714285714,0.964285714285714
"8534","07108011-4002","07","Chiapas","108","Villaflores","011-4","002","6",48.5685,0,1,5,37.9131,17.8928,8.09475,3.57856,0,0.166666666666667,0.833333333333333,1
"8535","07108011-4003","07","Chiapas","108","Villaflores","011-4","003","7",966.7353,0,4,3,259.3511,122.3981,138.105042857143,40.7993666666667,0,0.571428571428571,0.428571428571429,1
"8536","07108011-4004","07","Chiapas","108","Villaflores","011-4","004","1065",6369.9803,0,82,895,4834.8893,2281.7772,5.98120215962441,2.54947173184358,0,0.0769953051643193,0.84037558685446,0.917370892018779
"8537","07108011-4006","07","Chiapas","108","Villaflores","011-4","006","19",639.7622,0,1,6,274.6197,129.604,33.6716947368421,21.6006666666667,0,0.0526315789473684,0.315789473684211,0.368421052631579
"8538","07108011-4007","07","Chiapas","108","Villaflores","011-4","007","7",432.2821,0,1,4,234.2128,110.5344,61.7545857142857,27.6336,0,0.142857142857143,0.571428571428571,0.714285714285714
"8539","07108011-4009","07","Chiapas","108","Villaflores","011-4","009","52",163.5093,0,0,47,118.8955,56.1115,3.14440961538462,1.19386170212766,0,0,0.903846153846154,0.903846153846154
"8540","07108011-4010","07","Chiapas","108","Villaflores","011-4","010","63",97.5001,0,0,59,90.9616,42.928,1.54762063492063,0.727593220338983,0,0,0.936507936507937,0.936507936507937
"8541","07108011-4012","07","Chiapas","108","Villaflores","011-4","012","12",11.4935,0,0,12,11.4935,5.4243,0.957791666666667,0.452025,0,0,1,1
"8542","07108011-4013","07","Chiapas","108","Villaflores","011-4","013","21",81.0652,0,0,20,76.915,36.2993,3.86024761904762,1.814965,0,0,0.952380952380952,0.952380952380952
"8543","07108012-9001","07","Chiapas","108","Villaflores","012-9","001","14",173.2612,0,1,12,156.7958,73.9982,12.3758,6.16651666666667,0,0.0714285714285714,0.857142857142857,0.928571428571428
"8544","07108012-9002","07","Chiapas","108","Villaflores","012-9","002","47",1225.2862,0,21,26,431.2221,203.511,26.0699191489362,7.82734615384615,0,0.446808510638298,0.553191489361702,1
"8545","07108012-9003","07","Chiapas","108","Villaflores","012-9","003","10",571.5969,0,6,3,174.2864,82.2528,57.15969,27.4176,0,0.6,0.3,0.9
"8546","07108012-9004","07","Chiapas","108","Villaflores","012-9","004","12",229.9915,1,6,3,43.823,20.6819,19.1659583333333,6.89396666666667,0.0833333333333333,0.5,0.25,0.833333333333333
"8547","07108012-9005","07","Chiapas","108","Villaflores","012-9","005","5",844.7875,0,3,0,0,0,0,0,0,0.6,0,0.6
"8548","07108012-9006","07","Chiapas","108","Villaflores","012-9","006","6",154.622,0,1,5,125.1868,59.0807,25.7703333333333,11.81614,0,0.166666666666667,0.833333333333333,1
"8549","07108012-9007","07","Chiapas","108","Villaflores","012-9","007","402",2082.319,3,193,132,544.7271,270.8025,25.8994900497512,11.178692,0.00746268656716418,0.480099502487562,0.328358208955224,0.81592039800995
"8550","07108012-9008","07","Chiapas","108","Villaflores","012-9","008","9",439.2633,0,7,2,64.9415,30.6485,48.8070333333333,15.32425,0,0.777777777777778,0.222222222222222,1
"8551","07108012-9009","07","Chiapas","108","Villaflores","012-9","009","33",901.9547,0,10,18,607.6824,286.7897,27.3319606060606,15.9327611111111,0,0.303030303030303,0.545454545454545,0.848484848484848
"8552","07108012-9010","07","Chiapas","108","Villaflores","012-9","010","28",1261.2463,0,11,16,437.6184,206.5296,45.0445107142857,12.9081,0,0.392857142857143,0.571428571428571,0.964285714285714
"8553","07108012-9011","07","Chiapas","108","Villaflores","012-9","011","13",823.3209,0,2,11,59.829,28.2357,63.3323769230769,2.56688181818182,0,0.153846153846154,0.846153846153846,1
"8554","07108012-9012","07","Chiapas","108","Villaflores","012-9","012","57",317.0402,1,15,37,172.6223,82.5176,11.1242175438597,4.22619722222222,0.0175438596491228,0.263157894736842,0.649122807017544,0.929824561403509
"8555","07108013-3001","07","Chiapas","108","Villaflores","013-3","001","54",701.9804,0,2,35,210.6688,99.4245,12.999637037037,2.8407,0,0.037037037037037,0.648148148148148,0.685185185185185
"8556","07108013-3002","07","Chiapas","108","Villaflores","013-3","002","31",934.9673,0,1,12,342.9691,119.2647,60.3204709677419,17.9711,0,0.032258064516129,0.387096774193548,0.419354838709677
"8557","07108013-3003","07","Chiapas","108","Villaflores","013-3","003","77",1437.7804,1,12,60,864.4277,407.9581,18.6724727272727,6.79930166666667,0.012987012987013,0.155844155844156,0.779220779220779,0.948051948051948
"8558","07108013-3004","07","Chiapas","108","Villaflores","013-3","004","7",1217.0577,0,6,0,0,0,0,0,0,0.857142857142857,0,0.857142857142857
"8559","07108013-3005","07","Chiapas","108","Villaflores","013-3","005","122",705.19,0,1,110,474.0008,138.5484,11.5604918032787,2.33001915204678,0,0.00819672131147541,0.901639344262295,0.909836065573771
"8560","07108013-3006","07","Chiapas","108","Villaflores","013-3","006","62",658.7262,0,5,49,414.1834,195.4697,10.6246161290323,3.98917755102041,0,0.0806451612903226,0.790322580645161,0.870967741935484
"8561","07108013-3007","07","Chiapas","108","Villaflores","013-3","007","35",299.0243,4,12,18,111.8349,52.7795,8.54355142857143,2.93219444444444,0.114285714285714,0.342857142857143,0.514285714285714,0.971428571428571
"8562","07108013-3008","07","Chiapas","108","Villaflores","013-3","008","123",397.3397,0,9,105,352.474,166.7194,6.4608081300813,2.30386730769231,0,0.0731707317073171,0.853658536585366,0.926829268292683
"8563","07108013-3010","07","Chiapas","108","Villaflores","013-3","010","20",620.269,0,20,0,0,0,0,0,0,1,0,1
"8564","07108013-3011","07","Chiapas","108","Villaflores","013-3","011","29",854.461,0,6,23,155.3125,73.2982,29.4641724137931,3.18687826086957,0,0.206896551724138,0.793103448275862,1
"8565","07108013-3012","07","Chiapas","108","Villaflores","013-3","012","67",378.6212,0,3,51,266.246,125.6522,5.65106268656716,2.46376862745098,0,0.0447761194029851,0.761194029850746,0.805970149253731
"8566","07108013-3014","07","Chiapas","108","Villaflores","013-3","014","147",369.3087,0,32,102,223.505,105.4812,2.51230408163265,1.03412941176471,0,0.217687074829932,0.693877551020408,0.91156462585034
"8567","07108013-3015","07","Chiapas","108","Villaflores","013-3","015","20",375.6562,0,17,1,13.9859,6.6005,18.78281,6.6005,0,0.85,0.05,0.9
"8568","07108013-3016","07","Chiapas","108","Villaflores","013-3","016","83",178.664,0,8,60,84.3672,39.8162,2.15257831325301,0.663603333333333,0,0.0963855421686747,0.72289156626506,0.819277108433735
"8569","07108013-3017","07","Chiapas","108","Villaflores","013-3","017","56",245.532,0,3,42,170.6626,80.5426,4.3845,1.91768095238095,0,0.0535714285714286,0.75,0.803571428571429
"8570","07108013-3018","07","Chiapas","108","Villaflores","013-3","018","14",375.4622,0,2,11,201.7234,95.2012,26.8187285714286,8.65465454545455,0,0.142857142857143,0.785714285714286,0.928571428571429
"8571","07108013-3019","07","Chiapas","108","Villaflores","013-3","019","3",53.4293,0,2,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667
"8572","07108013-3020","07","Chiapas","108","Villaflores","013-3","020","40",471.0054,0,4,31,349.4222,164.906,11.775135,5.31954838709677,0,0.1,0.775,0.875
"8573","07108013-3021","07","Chiapas","108","Villaflores","013-3","021","27",108.702,0,0,27,108.702,51.3,4.026,1.9,0,0,1,1
"8574","07108013-3022","07","Chiapas","108","Villaflores","013-3","022","253",198.105,10,2,241,190.1857,110.3493,1.56604743083004,0.992117301423915,0.0395256916996047,0.00790513833992095,0.952569169960474,1
"8575","07108014-8001","07","Chiapas","108","Villaflores","014-8","001","5",206.0889,0,0,4,163.2061,77.0235,41.21778,19.255875,0,0,0.8,0.8
"8576","07108014-8002","07","Chiapas","108","Villaflores","014-8","002","100",601.6425,0,29,51,301.2863,143.3605,12.03285,5.041536,0,0.29,0.51,0.8
"8577","07108014-8003","07","Chiapas","108","Villaflores","014-8","003","48",587.2465,0,37,11,310.4389,146.5084,12.2343020833333,13.3189454545455,0,0.770833333333333,0.229166666666667,1
"8578","07108014-8004","07","Chiapas","108","Villaflores","014-8","004","36",1137.1713,0,31,2,31.061,14.6589,31.5880916666667,7.32945,0,0.861111111111111,0.0555555555555556,0.916666666666667
"8579","07108014-8005","07","Chiapas","108","Villaflores","014-8","005","8",78.0677,0,6,1,14.9814,7.0703,9.7584625,7.0703,0,0.75,0.125,0.875
"8580","07108014-8006","07","Chiapas","108","Villaflores","014-8","006","7",786.0045,0,7,0,0,0,0,0,0,1,0,1
"8581","07108014-8007","07","Chiapas","108","Villaflores","014-8","007","11",33.2762,0,7,3,8.2637,3.9,3.02510909090909,1.3,0,0.636363636363636,0.272727272727273,0.909090909090909
"8582","07108014-8008","07","Chiapas","108","Villaflores","014-8","008","28",1116.6177,0,22,0,0,0,0,0,0,0.785714285714286,0,0.785714285714286
"8583","07108014-8009","07","Chiapas","108","Villaflores","014-8","009","22",777.6476,1,8,8,113.9992,53.8009,35.3476181818182,6.7251125,0.0454545454545455,0.363636363636364,0.363636363636364,0.772727272727273
"8584","07108014-8010","07","Chiapas","108","Villaflores","014-8","010","346",1878.5545,1,121,162,722.6507,345.3396,16.2880447976879,5.1199207263187,0.00289017341040462,0.34971098265896,0.468208092485549,0.820809248554913
"8585","07108014-8011","07","Chiapas","108","Villaflores","014-8","011","12",367.1379,0,8,4,108.3861,51.1518,30.594825,12.78795,0,0.666666666666667,0.333333333333333,1
"8586","07108014-8013","07","Chiapas","108","Villaflores","014-8","013","31",42.6592,0,16,15,15.4947,7.3127,1.37610322580645,0.487513333333333,0,0.516129032258065,0.483870967741935,1
"8587","07108014-8017","07","Chiapas","108","Villaflores","014-8","017","294",1224.7884,0,64,196,762.6598,367.1847,8.33189387755102,15.5518405128205,0,0.217687074829932,0.666666666666667,0.884353741496599
"8588","07108014-8019","07","Chiapas","108","Villaflores","014-8","019","8",86.4701,0,7,0,0,0,0,0,0,0.875,0,0.875
"8589","07108014-8021","07","Chiapas","108","Villaflores","014-8","021","59",248.8517,2,21,34,73.5332,34.7034,4.21782542372881,1.02068823529412,0.0338983050847458,0.355932203389831,0.576271186440678,0.966101694915254
"8590","07108014-8022","07","Chiapas","108","Villaflores","014-8","022","16",49.4511,0,7,1,0.7591,0.3582,3.09069375,0.3582,0,0.4375,0.0625,0.5
"8591","07108015-2001","07","Chiapas","108","Villaflores","015-2","001","34",1443.8829,0,15,17,867.8158,409.557,42.4671441176471,24.0915882352941,0,0.441176470588235,0.5,0.941176470588235
"8592","07108015-2003","07","Chiapas","108","Villaflores","015-2","003","14",1160.3057,0,7,7,628.2375,296.4904,82.8789785714286,42.3557714285714,0,0.5,0.5,1
"8593","07108015-2004","07","Chiapas","108","Villaflores","015-2","004","119",1232.494,0,16,98,691.9949,336.7079,20.7141848739496,7.25022172043011,0,0.134453781512605,0.823529411764706,0.957983193277311
"8594","07108015-2005","07","Chiapas","108","Villaflores","015-2","005","23",414.1964,0,2,20,180.8306,85.3412,18.0085391304348,4.26706,0,0.0869565217391304,0.869565217391304,0.956521739130435
"8595","07108015-2008","07","Chiapas","108","Villaflores","015-2","008","75",307.0044,0,15,59,120.1821,75.1386,8.186784,3.24043333333333,0,0.2,0.786666666666667,0.986666666666667
"8596","07108015-2009","07","Chiapas","108","Villaflores","015-2","009","19",429.899,0,16,1,50.6362,23.8972,22.6262631578947,23.8972,0,0.842105263157895,0.0526315789473684,0.894736842105263
"8597","07108015-2010","07","Chiapas","108","Villaflores","015-2","010","1",809.8549,0,0,0,0,0,0,0,0,0,0,0
"8598","07108015-2011","07","Chiapas","108","Villaflores","015-2","011","41",2289.022,0,26,15,1107.1571,522.5115,55.8298048780488,34.8341,0,0.634146341463415,0.365853658536585,1
"8599","07108015-2012","07","Chiapas","108","Villaflores","015-2","012","86",759.2873,0,46,33,356.8096,168.3927,8.82892209302326,5.10280909090909,0,0.534883720930233,0.383720930232558,0.918604651162791
"8600","07108015-2015","07","Chiapas","108","Villaflores","015-2","015","10",82.0462,0,0,9,8.4238,3.9754,8.20462,0.441711111111111,0,0,0.9,0.9
"8601","07108015-2016","07","Chiapas","108","Villaflores","015-2","016","16",15.591,0,0,16,15.591,7.3579,0.9744375,0.45986875,0,0,1,1
"8602","07108015-2017","07","Chiapas","108","Villaflores","015-2","017","21",67.7241,0,0,17,64.3183,30.3543,3.22495714285714,1.78554705882353,0,0,0.80952380952381,0.80952380952381
"8603","07108015-2018","07","Chiapas","108","Villaflores","015-2","018","39",113.7286,0,3,33,98.5985,46.5325,2.91611794871795,1.41007575757576,0,0.0769230769230769,0.846153846153846,0.923076923076923
"8604","07108015-2019","07","Chiapas","108","Villaflores","015-2","019","1",58.9517,0,0,0,0,0,0,0,0,0,0,0
"8605","07108015-2020","07","Chiapas","108","Villaflores","015-2","020","1",15.8543,0,0,0,0,0,0,0,0,0,0,0
"8606","07108015-2021","07","Chiapas","108","Villaflores","015-2","021","60",103.7105,0,2,47,78.719,38.0661,5.185525,1.87211550387597,0,0.0333333333333333,0.783333333333333,0.816666666666667
"8607","07108015-2022","07","Chiapas","108","Villaflores","015-2","022","103",213.2409,0,23,48,93.5304,44.1412,2.0703,0.919608333333333,0,0.223300970873786,0.466019417475728,0.689320388349515
"8608","07108016-7001","07","Chiapas","108","Villaflores","016-7","001","113",535.8805,0,25,65,273.5291,127.0705,9.48461061946903,2.747678125,0,0.221238938053097,0.575221238938053,0.79646017699115
"8609","07108016-7002","07","Chiapas","108","Villaflores","016-7","002","40",1249.3292,0,31,6,244.1074,115.2039,31.23323,19.20065,0,0.775,0.15,0.925
"8610","07108016-7003","07","Chiapas","108","Villaflores","016-7","003","68",287.9105,0,23,26,53.1087,25.702,8.46795588235294,2.18728,0,0.338235294117647,0.382352941176471,0.720588235294118
"8611","07108016-7004","07","Chiapas","108","Villaflores","016-7","004","253",786.6379,0,124,84,259.3008,123.0196,6.2184814229249,1.91087901234568,0,0.490118577075099,0.33201581027668,0.822134387351779
"8612","07108016-7005","07","Chiapas","108","Villaflores","016-7","005","65",1234.7144,0,47,4,133.2378,62.8802,18.9956061538462,15.72005,0,0.723076923076923,0.0615384615384615,0.784615384615385
"8613","07108016-7006","07","Chiapas","108","Villaflores","016-7","006","44",1227.5088,0,40,2,9.289,4.3838,27.8979272727273,2.1919,0,0.909090909090909,0.0454545454545455,0.954545454545454
"8614","07108016-7008","07","Chiapas","108","Villaflores","016-7","008","20",449.6942,0,16,3,24.8118,13.5156,67.45413,13.5156,0,0.8,0.15,0.95
"8615","07108016-7009","07","Chiapas","108","Villaflores","016-7","009","19",695.0475,0,18,0,0,0,0,0,0,0.947368421052632,0,0.947368421052632
"8616","07108016-7010","07","Chiapas","108","Villaflores","016-7","010","51",1137.1284,0,43,3,17.4345,8.228,22.2966352941176,2.74266666666667,0,0.843137254901961,0.0588235294117647,0.901960784313726
"8617","07108016-7011","07","Chiapas","108","Villaflores","016-7","011","5",46.2542,0,2,3,36.4084,17.1826,9.25084,5.72753333333333,0,0.4,0.6,1
"8618","07108016-7014","07","Chiapas","108","Villaflores","016-7","014","54",173.4573,0,31,7,16.2958,7.6906,3.21217222222222,1.09865714285714,0,0.574074074074074,0.12962962962963,0.703703703703704
"8619","07108017-1001","07","Chiapas","108","Villaflores","017-1","001","42",565.4137,0,42,0,0,0,0,0,0,1,0,1
"8620","07108017-1003","07","Chiapas","108","Villaflores","017-1","003","46",2622.6024,0,2,44,2272.6484,1072.5528,57.0130956521739,24.3762,0,0.0434782608695652,0.956521739130435,1
"8621","07108017-1004","07","Chiapas","108","Villaflores","017-1","004","17",605.0073,0,6,11,359.7045,148.2243,106.765994117647,47.27985,0,0.352941176470588,0.647058823529412,1
"8622","07108017-1005","07","Chiapas","108","Villaflores","017-1","005","10",726.8892,0,8,2,97.6981,46.1076,72.68892,23.0538,0,0.8,0.2,1
"8623","07108017-1006","07","Chiapas","108","Villaflores","017-1","006","22",126.1348,0,1,0,0,0,0,0,0,0.0454545454545455,0,0.0454545454545455
"8624","07108017-1007","07","Chiapas","108","Villaflores","017-1","007","202",2469.036,0,0,195,2419.4533,1141.837,12.2229504950495,5.85557435897436,0,0,0.965346534653465,0.965346534653465
"8625","07108017-1009","07","Chiapas","108","Villaflores","017-1","009","8",1121.3166,0,6,1,254.2651,119.9978,140.164575,119.9978,0,0.75,0.125,0.875
"8626","07108017-1011","07","Chiapas","108","Villaflores","017-1","011","20",668.742,0,8,12,401.2452,189.3636,33.4371,15.7803,0,0.4,0.6,1
"8627","07108017-1012","07","Chiapas","108","Villaflores","017-1","012","1",324.0476,0,1,0,0,0,0,0,0,1,0,1
"8628","07108017-1013","07","Chiapas","108","Villaflores","017-1","013","91",294.2323,0,43,48,147.7913,70.5736,6.46664395604396,2.28144347826087,0,0.472527472527473,0.527472527472527,1
"8629","07108017-1014","07","Chiapas","108","Villaflores","017-1","014","24",182.9712,0,9,15,114.357,53.97,7.6238,3.598,0,0.375,0.625,1
"8630","07108017-1015","07","Chiapas","108","Villaflores","017-1","015","17",217.6306,0,16,1,12.8018,6.0417,12.8018,6.0417,0,0.941176470588235,0.0588235294117647,1
"8631","07108017-1016","07","Chiapas","108","Villaflores","017-1","016","24",203.3856,0,0,24,203.3856,95.9856,8.4744,3.9994,0,0,1,1
"8632","07108017-1017","07","Chiapas","108","Villaflores","017-1","017","187",301.9055,0,4,167,230.5561,108.8087,1.6144679144385,0.651549101796407,0,0.0213903743315508,0.893048128342246,0.914438502673797
"8633","07108018-6001","07","Chiapas","108","Villaflores","018-6","001","184",937.197,0,101,52,245.6962,117.5461,10.1869239130435,5.26119803921569,0,0.548913043478261,0.282608695652174,0.831521739130435
"8634","07108018-6002","07","Chiapas","108","Villaflores","018-6","002","16",354.123,0,16,0,0,0,0,0,0,1,0,1
"8635","07108018-6003","07","Chiapas","108","Villaflores","018-6","003","7",661.8873,0,2,1,95.4331,45.0387,94.5553285714286,45.0387,0,0.285714285714286,0.142857142857143,0.428571428571429
"8636","07108018-6004","07","Chiapas","108","Villaflores","018-6","004","280",1481.485,1,235,10,62.5507,29.52,5.29101785714286,2.952,0.00357142857142857,0.839285714285714,0.0357142857142857,0.878571428571429
"8637","07108018-6005","07","Chiapas","108","Villaflores","018-6","005","16",557.536,0,3,13,452.998,213.7876,34.846,16.4452,0,0.1875,0.8125,1
"8638","07108018-6006","07","Chiapas","108","Villaflores","018-6","006","88",332.2996,0,48,28,84.3217,39.7949,3.77613181818182,1.42124642857143,0,0.545454545454545,0.318181818181818,0.863636363636364
"8639","07108018-6007","07","Chiapas","108","Villaflores","018-6","007","78",199.9587,0,63,11,13.9073,6.5635,2.56357307692308,0.596681818181818,0,0.807692307692308,0.141025641025641,0.948717948717949
"8640","07108018-6008","07","Chiapas","108","Villaflores","018-6","008","135",1635.1849,0,41,82,718.7264,339.1955,12.1124807407407,4.13653048780488,0,0.303703703703704,0.607407407407407,0.911111111111111
"8641","07108018-6009","07","Chiapas","108","Villaflores","018-6","009","16",545.2294,0,8,4,141.9843,67.0081,34.0768375,16.752025,0,0.5,0.25,0.75
"8642","07108018-6010","07","Chiapas","108","Villaflores","018-6","010","23",368.0543,0,12,7,55.7099,31.5154,32.0047217391304,13.4962333333333,0,0.521739130434783,0.304347826086957,0.826086956521739
"8643","07108018-6011","07","Chiapas","108","Villaflores","018-6","011","61",971.7113,0,27,28,432.2581,203.9998,15.929693442623,7.28570714285714,0,0.442622950819672,0.459016393442623,0.901639344262295
"8644","07108018-6012","07","Chiapas","108","Villaflores","018-6","012","68",334.8058,0,34,33,105.7124,49.8901,4.92361470588235,1.51182121212121,0,0.5,0.485294117647059,0.985294117647059
"8645","07108018-6013","07","Chiapas","108","Villaflores","018-6","013","161",809.9161,0,61,91,352.7729,169.2328,10.0610695652174,3.59708484848485,0,0.37888198757764,0.565217391304348,0.944099378881988
"8646","07108018-6014","07","Chiapas","108","Villaflores","018-6","014","3",61.9584,0,3,0,0,0,0,0,0,1,0,1
"8647","07108018-6015","07","Chiapas","108","Villaflores","018-6","015","62",251.9515,0,28,31,133.3763,79.9471,8.12746774193548,7.27610733333333,0,0.451612903225806,0.5,0.951612903225806
"8648","07108018-6016","07","Chiapas","108","Villaflores","018-6","016","14",295.7757,0,4,9,161.9904,76.4497,21.1268357142857,8.49441111111111,0,0.285714285714286,0.642857142857143,0.928571428571429
"8649","07108018-6017","07","Chiapas","108","Villaflores","018-6","017","92",454.9635,0,19,63,331.0538,156.2379,4.94525543478261,2.47996666666667,0,0.206521739130435,0.684782608695652,0.891304347826087
"8650","07108018-6018","07","Chiapas","108","Villaflores","018-6","018","5",147.9192,0,1,4,80.9136,38.1863,29.58384,9.546575,0,0.2,0.8,1
"8651","07108018-6019","07","Chiapas","108","Villaflores","018-6","019","33",205.9717,0,5,18,70.7657,33.397,6.24156666666667,1.85538888888889,0,0.151515151515152,0.545454545454545,0.696969696969697
"8652","07108018-6020","07","Chiapas","108","Villaflores","018-6","020","5",15.2845,0,4,0,0,0,0,0,0,0.8,0,0.8
"8653","07108018-6021","07","Chiapas","108","Villaflores","018-6","021","105",370.9996,0,61,35,105.4143,52.7818,7.06665904761905,4.29668333333333,0,0.580952380952381,0.333333333333333,0.914285714285714
"8654","07108019-0001","07","Chiapas","108","Villaflores","019-0","001","5",67.5988,0,0,4,32.8877,15.521,13.51976,3.88025,0,0,0.8,0.8
"8655","07108019-0002","07","Chiapas","108","Villaflores","019-0","002","294",994.5178,1,119,152,449.8197,212.2881,3.38271360544218,1.39663223684211,0.00340136054421769,0.404761904761905,0.517006802721088,0.925170068027211
"8656","07108019-0003","07","Chiapas","108","Villaflores","019-0","003","3",129.4347,0,2,1,42.3452,19.9844,43.1449,19.9844,0,0.666666666666667,0.333333333333333,1
"8657","07108019-0004","07","Chiapas","108","Villaflores","019-0","004","1",231.8028,0,1,0,0,0,0,0,0,1,0,1
"8658","07108019-0005","07","Chiapas","108","Villaflores","019-0","005","150",1708.9472,0,75,68,492.3156,238.543,34.178944,16.8263257575758,0,0.5,0.453333333333333,0.953333333333333
